date,season,design,trial,batch_size,room_temp,extraction_temp,pressure,extraction_time,volume,yield_ml_per_kg,plant_type,part,condition
,,,,kg,oC,oC,(bar),(minutes),(ml),,,,
2024-11-01 00:00:00,Winter,Old-Single Grate,2,20,25,95,1.01325,165,19.33,0.9664999999999999,Eucalyptus ,Leave,Fresh Part used without washing
2024-11-01 00:00:00,Winter,Old-Single Grate,2,30,25,95,1.01325,150,29,0.9666666666666667,Eucalyptus ,Leave,Fresh Part used without washing
2024-11-01 00:00:00,Winter,Old-Single Grate,3,10,25,97,1.01325,90,9,0.9,Eucalyptus ,Leave,Fresh Part used without washing
2024-11-01 00:00:00,Winter,Old-Single Grate,3,20,25,97,1.01325,125,18,0.9,Eucalyptus ,Leave,Fresh Part used without washing
2024-11-01 00:00:00,Winter,Old-Single Grate,3,30,25,97,1.01325,150,27,0.9,Eucalyptus ,Leave,Fresh Part used without washing
2024-11-02 00:00:00,Winter,Old-Single Grate,4,10,22,96,1.01325,70,9.333333333333334,0.9333333333333333,Eucalyptus ,Leave,Fresh Part wash and used immediately
2024-11-02 00:00:00,Winter,Old-Single Grate,4,20,22,96,1.01325,95,18.67,0.9335000000000001,Eucalyptus ,Leave,Fresh Part wash and used immediately
2024-11-02 00:00:00,Winter,Old-Single Grate,4,30,22,96,1.01325,165,28,0.9333333333333333,Eucalyptus ,Leave,Fresh Part wash and used immediately
2024-11-02 00:00:00,Winter,Old-Single Grate,5,10,22,95,1.01325,80,10,1,Eucalyptus ,Leave,Fresh Part wash and used immediately
2024-11-02 00:00:00,Winter,Old-Single Grate,5,20,22,95,1.01325,110,20,1,Eucalyptus ,Leave,Fresh Part wash and used immediately
2024-11-02 00:00:00,Winter,Old-Single Grate,5,30,22,95,1.01325,165,30,1,Eucalyptus ,Leave,Fresh Part wash and used immediately
2024-11-02 00:00:00,Winter,Old-Single Grate,6,10,22,97,1.01325,90,9.333333333333334,0.9333333333333333,Eucalyptus ,Leave,Fresh Part wash and used immediately
2024-11-02 00:00:00,Winter,Old-Single Grate,6,20,22,97,1.01325,125,18.67,0.9335000000000001,Eucalyptus ,Leave,Fresh Part wash and used immediately
2024-11-02 00:00:00,Winter,Old-Single Grate,6,30,22,97,1.01325,165,28,0.9333333333333333,Eucalyptus ,Leave,Fresh Part wash and used immediately
2024-11-03 00:00:00,Winter,Old-Single Grate,7,10,24,96,1.01325,70,10,1,Eucalyptus ,Leave,Fresh Part wash and used after 24 hours
2024-11-03 00:00:00,Winter,Old-Single Grate,7,20,24,96,1.01325,95,20,1,Eucalyptus ,Leave,Fresh Part wash and used after 24 hours
2024-11-03 00:00:00,Winter,Old-Single Grate,7,30,24,96,1.01325,135,30,1,Eucalyptus ,Leave,Fresh Part wash and used after 24 hours
2024-11-03 00:00:00,Winter,Old-Single Grate,8,10,24,95,1.01325,80,10.333333333333334,1.0333333333333334,Eucalyptus ,Leave,Fresh Part wash and used after 24 hours
2024-11-03 00:00:00,Winter,Old-Single Grate,8,20,24,95,1.01325,110,20.67,1.0335,Eucalyptus ,Leave,Fresh Part wash and used after 24 hours
2024-11-03 00:00:00,Winter,Old-Single Grate,8,30,24,95,1.01325,135,31,1.0333333333333334,Eucalyptus ,Leave,Fresh Part wash and used after 24 hours
2024-11-03 00:00:00,Winter,Old-Single Grate,9,10,24,97,1.01325,90,10.666666666666666,1.0666666666666667,Eucalyptus ,Leave,Fresh Part wash and used after 24 hours
2024-11-03 00:00:00,Winter,Old-Single Grate,9,20,24,97,1.01325,125,21.33,1.0665,Eucalyptus ,Leave,Fresh Part wash and used after 24 hours
2024-11-03 00:00:00,Winter,Old-Single Grate,9,30,24,97,1.01325,135,32,1.0666666666666667,Eucalyptus ,Leave,Fresh Part wash and used after 24 hours
2024-11-04 00:00:00,Winter,Old-Single Grate,10,10,26,96,1.01325,70,8.666666666666666,0.8666666666666666,Geranium ,Leave,Fresh Part used without washing
2024-11-04 00:00:00,Winter,Old-Single Grate,10,20,26,96,1.01325,95,17.33,0.8664999999999999,Geranium ,Leave,Fresh Part used without washing
2024-11-04 00:00:00,Winter,Old-Single Grate,10,30,26,96,1.01325,150,26,0.8666666666666667,Geranium ,Leave,Fresh Part used without washing
2024-11-04 00:00:00,Winter,Old-Single Grate,11,10,26,95,1.01325,80,8.333333333333334,0.8333333333333334,Geranium ,Leave,Fresh Part used without washing
2024-11-04 00:00:00,Winter,Old-Single Grate,11,20,26,95,1.01325,110,16.67,0.8335000000000001,Geranium ,Leave,Fresh Part used without washing
2024-11-04 00:00:00,Winter,Old-Single Grate,11,30,26,95,1.01325,150,25,0.8333333333333334,Geranium ,Leave,Fresh Part used without washing
2024-11-04 00:00:00,Winter,Old-Single Grate,12,10,26,97,1.01325,90,8,0.8,Geranium ,Leave,Fresh Part used without washing
2024-11-04 00:00:00,Winter,Old-Single Grate,12,20,26,97,1.01325,125,16,0.8,Geranium ,Leave,Fresh Part used without washing
2024-11-04 00:00:00,Winter,Old-Single Grate,12,30,26,97,1.01325,150,24,0.8,Geranium ,Leave,Fresh Part used without washing
2024-11-05 00:00:00,Winter,Old-Single Grate,13,10,25,96,1.01325,70,8.333333333333334,0.8333333333333334,Geranium ,Leave,Fresh Part wash and used immediately
2024-11-05 00:00:00,Winter,Old-Single Grate,13,20,25,96,1.01325,95,16.67,0.8335000000000001,Geranium ,Leave,Fresh Part wash and used immediately
2024-11-05 00:00:00,Winter,Old-Single Grate,13,30,25,96,1.01325,150,25,0.8333333333333334,Geranium ,Leave,Fresh Part wash and used immediately
2024-11-05 00:00:00,Winter,Old-Single Grate,14,10,25,95,1.01325,80,8.666666666666666,0.8666666666666666,Geranium ,Leave,Fresh Part wash and used immediately
2024-11-05 00:00:00,Winter,Old-Single Grate,14,20,25,95,1.01325,110,17.33,0.8664999999999999,Geranium ,Leave,Fresh Part wash and used immediately
2024-11-05 00:00:00,Winter,Old-Single Grate,14,30,25,95,1.01325,165,26,0.8666666666666667,Geranium ,Leave,Fresh Part wash and used immediately
2024-11-05 00:00:00,Winter,Old-Single Grate,15,10,25,97,1.01325,90,8.333333333333334,0.8333333333333334,Geranium ,Leave,Fresh Part wash and used immediately
2024-11-05 00:00:00,Winter,Old-Single Grate,15,20,25,97,1.01325,125,16.67,0.8335000000000001,Geranium ,Leave,Fresh Part wash and used immediately
2024-11-05 00:00:00,Winter,Old-Single Grate,15,30,25,97,1.01325,165,25,0.8333333333333334,Geranium ,Leave,Fresh Part wash and used immediately
2024-11-06 00:00:00,Winter,Old-Single Grate,16,10,23,96,1.01325,70,10,1,Geranium ,Leave,Fresh Part wash and used after 24 hours
2024-11-06 00:00:00,Winter,Old-Single Grate,16,20,23,96,1.01325,95,20,1,Geranium ,Leave,Fresh Part wash and used after 24 hours
2024-11-06 00:00:00,Winter,Old-Single Grate,16,30,23,96,1.01325,135,30,1,Geranium ,Leave,Fresh Part wash and used after 24 hours
2024-11-06 00:00:00,Winter,Old-Single Grate,17,10,23,95,1.01325,80,10.666666666666666,1.0666666666666667,Geranium ,Leave,Fresh Part wash and used after 24 hours
2024-11-06 00:00:00,Winter,Old-Single Grate,17,20,23,95,1.01325,110,21.33,1.0665,Geranium ,Leave,Fresh Part wash and used after 24 hours
2024-11-06 00:00:00,Winter,Old-Single Grate,17,30,23,95,1.01325,135,32,1.0666666666666667,Geranium ,Leave,Fresh Part wash and used after 24 hours
2024-11-06 00:00:00,Winter,Old-Single Grate,18,10,23,97,1.01325,90,10,1,Geranium ,Leave,Fresh Part wash and used after 24 hours
2024-11-06 00:00:00,Winter,Old-Single Grate,18,20,23,97,1.01325,125,20,1,Geranium ,Leave,Fresh Part wash and used after 24 hours
2024-11-06 00:00:00,Winter,Old-Single Grate,18,30,23,97,1.01325,135,30,1,Geranium ,Leave,Fresh Part wash and used after 24 hours
2024-11-07 00:00:00,Winter,Old-Single Grate,19,10,21,96,1.01325,70,9,0.9,Lavender ,Flower,Fresh Part used without washing
2024-11-07 00:00:00,Winter,Old-Single Grate,19,20,21,96,1.01325,95,18,0.9,Lavender ,Flower,Fresh Part used without washing
2024-11-07 00:00:00,Winter,Old-Single Grate,19,30,21,96,1.01325,150,27,0.9,Lavender ,Flower,Fresh Part used without washing
2024-11-07 00:00:00,Winter,Old-Single Grate,20,10,21,95,1.01325,80,9.333333333333334,0.9333333333333333,Lavender ,Flower,Fresh Part used without washing
2024-11-07 00:00:00,Winter,Old-Single Grate,20,20,21,95,1.01325,110,18.67,0.9335000000000001,Lavender ,Flower,Fresh Part used without washing
2024-11-07 00:00:00,Winter,Old-Single Grate,20,30,21,95,1.01325,150,28,0.9333333333333333,Lavender ,Flower,Fresh Part used without washing
2024-11-07 00:00:00,Winter,Old-Single Grate,21,10,21,97,1.01325,90,8,0.8,Lavender ,Flower,Fresh Part used without washing
2024-11-07 00:00:00,Winter,Old-Single Grate,21,20,21,97,1.01325,125,16,0.8,Lavender ,Flower,Fresh Part used without washing
2024-11-07 00:00:00,Winter,Old-Single Grate,21,30,21,97,1.01325,150,24,0.8,Lavender ,Flower,Fresh Part used without washing
2024-11-08 00:00:00,Winter,Old-Single Grate,22,10,20,96,1.01325,70,8.666666666666666,0.8666666666666666,Lavender ,Flower,Fresh Part wash and used immediately
2024-11-08 00:00:00,Winter,Old-Single Grate,22,20,20,96,1.01325,95,17.33,0.8664999999999999,Lavender ,Flower,Fresh Part wash and used immediately
2024-11-08 00:00:00,Winter,Old-Single Grate,22,30,20,96,1.01325,165,26,0.8666666666666667,Lavender ,Flower,Fresh Part wash and used immediately
2024-11-08 00:00:00,Winter,Old-Single Grate,23,10,20,95,1.01325,80,9,0.9,Lavender ,Flower,Fresh Part wash and used immediately
2024-11-08 00:00:00,Winter,Old-Single Grate,23,20,20,95,1.01325,110,18,0.9,Lavender ,Flower,Fresh Part wash and used immediately
2024-11-08 00:00:00,Winter,Old-Single Grate,23,30,20,95,1.01325,165,27,0.9,Lavender ,Flower,Fresh Part wash and used immediately
2024-11-08 00:00:00,Winter,Old-Single Grate,24,10,20,97,1.01325,90,8.666666666666666,0.8666666666666666,Lavender ,Flower,Fresh Part wash and used immediately
2024-11-08 00:00:00,Winter,Old-Single Grate,24,20,20,97,1.01325,125,17.33,0.8664999999999999,Lavender ,Flower,Fresh Part wash and used immediately
2024-11-08 00:00:00,Winter,Old-Single Grate,24,30,20,97,1.01325,165,26,0.8666666666666667,Lavender ,Flower,Fresh Part wash and used immediately
2024-11-09 00:00:00,Winter,Old-Single Grate,25,10,20,96,1.01325,70,8.333333333333334,0.8333333333333334,Lavender ,Flower,Fresh Part wash and used after 24 hours
2024-11-09 00:00:00,Winter,Old-Single Grate,25,20,20,96,1.01325,95,16.67,0.8335000000000001,Lavender ,Flower,Fresh Part wash and used after 24 hours
2024-11-09 00:00:00,Winter,Old-Single Grate,25,30,20,96,1.01325,135,25,0.8333333333333334,Lavender ,Flower,Fresh Part wash and used after 24 hours
2024-11-09 00:00:00,Winter,Old-Single Grate,26,10,20,95,1.01325,80,8.666666666666666,0.8666666666666666,Lavender ,Flower,Fresh Part wash and used after 24 hours
2024-11-09 00:00:00,Winter,Old-Single Grate,26,20,20,95,1.01325,110,17.33,0.8664999999999999,Lavender ,Flower,Fresh Part wash and used after 24 hours
2024-11-09 00:00:00,Winter,Old-Single Grate,26,30,20,95,1.01325,135,26,0.8666666666666667,Lavender ,Flower,Fresh Part wash and used after 24 hours
2024-11-09 00:00:00,Winter,Old-Single Grate,27,10,20,97,1.01325,90,8,0.8,Lavender ,Flower,Fresh Part wash and used after 24 hours
2024-11-09 00:00:00,Winter,Old-Single Grate,27,20,20,97,1.01325,125,16,0.8,Lavender ,Flower,Fresh Part wash and used after 24 hours
2024-11-09 00:00:00,Winter,Old-Single Grate,27,30,20,97,1.01325,135,24,0.8,Lavender ,Flower,Fresh Part wash and used after 24 hours
2024-11-10 00:00:00,Winter,Old-Single Grate,28,10,22,96,1.01325,70,5.666666666666667,0.5666666666666667,Rose,Flower,Fresh Part used without washing
2024-11-10 00:00:00,Winter,Old-Single Grate,28,20,22,96,1.01325,95,11.33,0.5665,Rose,Flower,Fresh Part used without washing
2024-11-10 00:00:00,Winter,Old-Single Grate,28,30,22,96,1.01325,150,17,0.5666666666666667,Rose,Flower,Fresh Part used without washing
2024-11-10 00:00:00,Winter,Old-Single Grate,29,10,22,95,1.01325,80,6,0.6,Rose,Flower,Fresh Part used without washing
2024-11-10 00:00:00,Winter,Old-Single Grate,29,20,22,95,1.01325,110,12,0.6,Rose,Flower,Fresh Part used without washing
2024-11-10 00:00:00,Winter,Old-Single Grate,29,30,22,95,1.01325,150,18,0.6,Rose,Flower,Fresh Part used without washing
2024-11-10 00:00:00,Winter,Old-Single Grate,30,10,22,97,1.01325,90,5.666666666666667,0.5666666666666667,Rose,Flower,Fresh Part used without washing
2024-11-10 00:00:00,Winter,Old-Single Grate,30,20,22,97,1.01325,125,11.33,0.5665,Rose,Flower,Fresh Part used without washing
2024-11-10 00:00:00,Winter,Old-Single Grate,30,30,22,97,1.01325,150,17,0.5666666666666667,Rose,Flower,Fresh Part used without washing
2024-11-11 00:00:00,Winter,Old-Single Grate,31,10,23,96,1.01325,70,6,0.6,Rose,Flower,Fresh Part wash and used immediately
2024-11-11 00:00:00,Winter,Old-Single Grate,31,20,23,96,1.01325,95,12,0.6,Rose,Flower,Fresh Part wash and used immediately
2024-11-11 00:00:00,Winter,Old-Single Grate,31,30,23,96,1.01325,165,18,0.6,Rose,Flower,Fresh Part wash and used immediately
2024-11-11 00:00:00,Winter,Old-Single Grate,32,10,23,95,1.01325,80,6.666666666666667,0.6666666666666667,Rose,Flower,Fresh Part wash and used immediately
2024-11-11 00:00:00,Winter,Old-Single Grate,32,20,23,95,1.01325,110,13.33,0.6665,Rose,Flower,Fresh Part wash and used immediately
2024-11-11 00:00:00,Winter,Old-Single Grate,32,30,23,95,1.01325,165,20,0.6666666666666666,Rose,Flower,Fresh Part wash and used immediately
2024-11-11 00:00:00,Winter,Old-Single Grate,33,10,23,97,1.01325,90,6,0.6,Rose,Flower,Fresh Part wash and used immediately
2024-11-11 00:00:00,Winter,Old-Single Grate,33,20,23,97,1.01325,125,12,0.6,Rose,Flower,Fresh Part wash and used immediately
2024-11-11 00:00:00,Winter,Old-Single Grate,33,30,23,97,1.01325,165,18,0.6,Rose,Flower,Fresh Part wash and used immediately
2024-11-12 00:00:00,Winter,Old-Single Grate,34,10,18,96,1.01325,70,6,0.6,Rose,Flower,Fresh Part wash and used after 24 hours
2024-11-12 00:00:00,Winter,Old-Single Grate,34,20,18,96,1.01325,95,12,0.6,Rose,Flower,Fresh Part wash and used after 24 hours
2024-11-12 00:00:00,Winter,Old-Single Grate,34,30,18,96,1.01325,135,18,0.6,Rose,Flower,Fresh Part wash and used after 24 hours
2024-11-12 00:00:00,Winter,Old-Single Grate,35,10,18,96,1.01325,80,6.666666666666667,0.6666666666666667,Rose,Flower,Fresh Part wash and used after 24 hours
2024-11-12 00:00:00,Winter,Old-Single Grate,35,20,18,96,1.01325,110,13.33,0.6665,Rose,Flower,Fresh Part wash and used after 24 hours
2024-11-12 00:00:00,Winter,Old-Single Grate,35,30,18,96,1.01325,135,20,0.6666666666666666,Rose,Flower,Fresh Part wash and used after 24 hours
2024-11-12 00:00:00,Winter,Old-Single Grate,36,10,18,96,1.01325,90,5.666666666666667,0.5666666666666667,Rose,Flower,Fresh Part wash and used after 24 hours
2024-11-12 00:00:00,Winter,Old-Single Grate,36,20,18,96,1.01325,125,11.33,0.5665,Rose,Flower,Fresh Part wash and used after 24 hours
2024-11-12 00:00:00,Winter,Old-Single Grate,36,30,18,96,1.01325,135,17,0.5666666666666667,Rose,Flower,Fresh Part wash and used after 24 hours
2024-11-13 00:00:00,Winter,Old-Single Grate,37,10,17,96,1.01325,70,6.666666666666667,0.6666666666666667,Chafa,Flower,Fresh Part used without washing
2024-11-13 00:00:00,Winter,Old-Single Grate,37,20,17,96,1.01325,95,20,1,Chafa,Flower,Fresh Part used without washing
2024-11-13 00:00:00,Winter,Old-Single Grate,37,30,17,96,1.01325,150,20,0.6666666666666666,Chafa,Flower,Fresh Part used without washing
2024-11-13 00:00:00,Winter,Old-Single Grate,38,10,17,95,1.01325,80,7.333333333333333,0.7333333333333333,Chafa,Flower,Fresh Part used without washing
2024-11-13 00:00:00,Winter,Old-Single Grate,38,20,17,95,1.01325,110,14.67,0.7335,Chafa,Flower,Fresh Part used without washing
2024-11-13 00:00:00,Winter,Old-Single Grate,38,30,17,95,1.01325,150,22,0.7333333333333333,Chafa,Flower,Fresh Part used without washing
2024-11-13 00:00:00,Winter,Old-Single Grate,39,10,17,97,1.01325,90,6.333333333333333,0.6333333333333333,Chafa,Flower,Fresh Part used without washing
2024-11-13 00:00:00,Winter,Old-Single Grate,39,20,17,97,1.01325,125,12.67,0.6335,Chafa,Flower,Fresh Part used without washing
2024-11-13 00:00:00,Winter,Old-Single Grate,39,30,17,97,1.01325,150,19,0.6333333333333333,Chafa,Flower,Fresh Part used without washing
2024-11-14 00:00:00,Winter,Old-Single Grate,40,10,18,96,1.01325,70,6.666666666666667,0.6666666666666667,Chafa,Flower,Fresh Part wash and used immediately
2024-11-14 00:00:00,Winter,Old-Single Grate,40,20,18,96,1.01325,95,13.33,0.6665,Chafa,Flower,Fresh Part wash and used immediately
2024-11-14 00:00:00,Winter,Old-Single Grate,40,30,18,96,1.01325,165,20,0.6666666666666666,Chafa,Flower,Fresh Part wash and used immediately
2024-11-14 00:00:00,Winter,Old-Single Grate,41,10,18,95,1.01325,80,7.666666666666667,0.7666666666666667,Chafa,Flower,Fresh Part wash and used immediately
2024-11-14 00:00:00,Winter,Old-Single Grate,41,20,18,95,1.01325,110,15.33,0.7665,Chafa,Flower,Fresh Part wash and used immediately
2024-11-14 00:00:00,Winter,Old-Single Grate,41,30,18,95,1.01325,165,23,0.7666666666666667,Chafa,Flower,Fresh Part wash and used immediately
2024-11-14 00:00:00,Winter,Old-Single Grate,42,10,18,97,1.01325,90,7,0.7,Chafa,Flower,Fresh Part wash and used immediately
2024-11-14 00:00:00,Winter,Old-Single Grate,42,20,18,97,1.01325,125,14,0.7,Chafa,Flower,Fresh Part wash and used immediately
2024-11-14 00:00:00,Winter,Old-Single Grate,42,30,18,97,1.01325,165,21,0.7,Chafa,Flower,Fresh Part wash and used immediately
2024-11-15 00:00:00,Winter,Old-Single Grate,43,10,19,96,1.01325,70,6.666666666666667,0.6666666666666667,Chafa,Flower,Fresh Part wash and used after 24 hours
2024-11-15 00:00:00,Winter,Old-Single Grate,43,20,19,96,1.01325,95,13.33,0.6665,Chafa,Flower,Fresh Part wash and used after 24 hours
2024-11-15 00:00:00,Winter,Old-Single Grate,43,30,19,96,1.01325,135,20,0.6666666666666666,Chafa,Flower,Fresh Part wash and used after 24 hours
2024-11-15 00:00:00,Winter,Old-Single Grate,44,10,19,96,1.01325,80,8,0.8,Chafa,Flower,Fresh Part wash and used after 24 hours
2024-11-15 00:00:00,Winter,Old-Single Grate,44,20,19,96,1.01325,110,16,0.8,Chafa,Flower,Fresh Part wash and used after 24 hours
2024-11-15 00:00:00,Winter,Old-Single Grate,44,30,19,96,1.01325,135,24,0.8,Chafa,Flower,Fresh Part wash and used after 24 hours
2024-11-15 00:00:00,Winter,Old-Single Grate,45,10,19,96,1.01325,90,7,0.7,Chafa,Flower,Fresh Part wash and used after 24 hours
2024-11-15 00:00:00,Winter,Old-Single Grate,45,20,19,96,1.01325,125,14,0.7,Chafa,Flower,Fresh Part wash and used after 24 hours
2024-11-15 00:00:00,Winter,Old-Single Grate,45,30,19,96,1.01325,135,21,0.7,Chafa,Flower,Fresh Part wash and used after 24 hours
2024-11-17 00:00:00,Winter,Old-Single Grate,46,10,16,96,1.01325,70,7.333333333333333,0.7333333333333333,Mogra,Flower,Fresh Part used without washing
2024-11-17 00:00:00,Winter,Old-Single Grate,46,20,16,96,1.01325,95,14.67,0.7335,Mogra,Flower,Fresh Part used without washing
2024-11-17 00:00:00,Winter,Old-Single Grate,46,30,16,96,1.01325,150,22,0.7333333333333333,Mogra,Flower,Fresh Part used without washing
2024-11-17 00:00:00,Winter,Old-Single Grate,47,10,16,95,1.01325,80,7.666666666666667,0.7666666666666667,Mogra,Flower,Fresh Part used without washing
2024-11-17 00:00:00,Winter,Old-Single Grate,47,20,16,95,1.01325,110,15.33,0.7665,Mogra,Flower,Fresh Part used without washing
2024-11-17 00:00:00,Winter,Old-Single Grate,47,30,16,95,1.01325,150,23,0.7666666666666667,Mogra,Flower,Fresh Part used without washing
2024-11-17 00:00:00,Winter,Old-Single Grate,48,10,16,97,1.01325,90,7,0.7,Mogra,Flower,Fresh Part used without washing
2024-11-17 00:00:00,Winter,Old-Single Grate,48,20,16,97,1.01325,125,14,0.7,Mogra,Flower,Fresh Part used without washing
2024-11-17 00:00:00,Winter,Old-Single Grate,48,30,16,97,1.01325,150,21,0.7,Mogra,Flower,Fresh Part used without washing
2024-11-18 00:00:00,Winter,Old-Single Grate,49,10,18,96,1.01325,70,7.666666666666667,0.7666666666666667,Mogra,Flower,Fresh Part wash and used immediately
2024-11-18 00:00:00,Winter,Old-Single Grate,49,20,18,96,1.01325,95,15.33,0.7665,Mogra,Flower,Fresh Part wash and used immediately
2024-11-18 00:00:00,Winter,Old-Single Grate,49,30,18,96,1.01325,165,23,0.7666666666666667,Mogra,Flower,Fresh Part wash and used immediately
2024-11-18 00:00:00,Winter,Old-Single Grate,50,10,18,95,1.01325,80,8.333333333333334,0.8333333333333334,Mogra,Flower,Fresh Part wash and used immediately
2024-11-18 00:00:00,Winter,Old-Single Grate,50,20,18,95,1.01325,110,16.67,0.8335000000000001,Mogra,Flower,Fresh Part wash and used immediately
2024-11-18 00:00:00,Winter,Old-Single Grate,50,30,18,95,1.01325,165,25,0.8333333333333334,Mogra,Flower,Fresh Part wash and used immediately
2024-11-18 00:00:00,Winter,Old-Single Grate,51,10,18,97,1.01325,90,7,0.7,Mogra,Flower,Fresh Part wash and used immediately
2024-11-18 00:00:00,Winter,Old-Single Grate,51,20,18,97,1.01325,125,14,0.7,Mogra,Flower,Fresh Part wash and used immediately
2024-11-18 00:00:00,Winter,Old-Single Grate,51,30,18,97,1.01325,165,21,0.7,Mogra,Flower,Fresh Part wash and used immediately
2024-11-19 00:00:00,Winter,Old-Single Grate,52,10,16,96,1.01325,70,7,0.7,Mogra,Flower,Fresh Part wash and used after 24 hours
2024-11-19 00:00:00,Winter,Old-Single Grate,52,20,16,96,1.01325,95,14,0.7,Mogra,Flower,Fresh Part wash and used after 24 hours
2024-11-19 00:00:00,Winter,Old-Single Grate,52,30,16,96,1.01325,135,21,0.7,Mogra,Flower,Fresh Part wash and used after 24 hours
2024-11-19 00:00:00,Winter,Old-Single Grate,53,10,16,96,1.01325,80,8,0.8,Mogra,Flower,Fresh Part wash and used after 24 hours
2024-11-19 00:00:00,Winter,Old-Single Grate,53,20,16,96,1.01325,110,16,0.8,Mogra,Flower,Fresh Part wash and used after 24 hours
2024-11-19 00:00:00,Winter,Old-Single Grate,53,30,16,96,1.01325,135,24,0.8,Mogra,Flower,Fresh Part wash and used after 24 hours
2024-11-19 00:00:00,Winter,Old-Single Grate,54,10,16,96,1.01325,90,6.666666666666667,0.6666666666666667,Mogra,Flower,Fresh Part wash and used after 24 hours
2024-11-19 00:00:00,Winter,Old-Single Grate,54,20,16,96,1.01325,125,13.33,0.6665,Mogra,Flower,Fresh Part wash and used after 24 hours
2024-11-19 00:00:00,Winter,Old-Single Grate,54,30,16,96,1.01325,135,20,0.6666666666666666,Mogra,Flower,Fresh Part wash and used after 24 hours
2024-11-20 00:00:00,Winter,Old-Single Grate,55,10,19,96,1.01325,70,7.333333333333333,0.7333333333333333,Tagari ,Flower,Fresh Part used without washing
2024-11-20 00:00:00,Winter,Old-Single Grate,55,20,19,96,1.01325,95,14.67,0.7335,Tagari ,Flower,Fresh Part used without washing
2024-11-20 00:00:00,Winter,Old-Single Grate,55,30,19,96,1.01325,150,22,0.7333333333333333,Tagari ,Flower,Fresh Part used without washing
2024-11-20 00:00:00,Winter,Old-Single Grate,56,10,19,95,1.01325,80,8.333333333333334,0.8333333333333334,Tagari ,Flower,Fresh Part used without washing
2024-11-20 00:00:00,Winter,Old-Single Grate,56,20,19,95,1.01325,110,16.67,0.8335000000000001,Tagari ,Flower,Fresh Part used without washing
2024-11-20 00:00:00,Winter,Old-Single Grate,56,30,19,95,1.01325,150,25,0.8333333333333334,Tagari ,Flower,Fresh Part used without washing
2024-11-20 00:00:00,Winter,Old-Single Grate,57,10,19,97,1.01325,90,7.333333333333333,0.7333333333333333,Tagari ,Flower,Fresh Part used without washing
2024-11-20 00:00:00,Winter,Old-Single Grate,57,20,19,97,1.01325,125,14.67,0.7335,Tagari ,Flower,Fresh Part used without washing
2024-11-20 00:00:00,Winter,Old-Single Grate,57,30,19,97,1.01325,150,22,0.7333333333333333,Tagari ,Flower,Fresh Part used without washing
2024-11-21 00:00:00,Winter,Old-Single Grate,58,10,20,96,1.01325,70,8,0.8,Tagari ,Flower,Fresh Part wash and used immediately
2024-11-21 00:00:00,Winter,Old-Single Grate,58,20,20,96,1.01325,95,16,0.8,Tagari ,Flower,Fresh Part wash and used immediately
2024-11-21 00:00:00,Winter,Old-Single Grate,58,30,20,96,1.01325,165,24,0.8,Tagari ,Flower,Fresh Part wash and used immediately
2024-11-21 00:00:00,Winter,Old-Single Grate,59,10,20,95,1.01325,80,8.666666666666666,0.8666666666666666,Tagari ,Flower,Fresh Part wash and used immediately
2024-11-21 00:00:00,Winter,Old-Single Grate,59,20,20,95,1.01325,110,17.33,0.8664999999999999,Tagari ,Flower,Fresh Part wash and used immediately
2024-11-21 00:00:00,Winter,Old-Single Grate,59,30,20,95,1.01325,165,26,0.8666666666666667,Tagari ,Flower,Fresh Part wash and used immediately
2024-11-21 00:00:00,Winter,Old-Single Grate,60,10,20,97,1.01325,90,7.333333333333333,0.7333333333333333,Tagari ,Flower,Fresh Part wash and used immediately
2024-11-21 00:00:00,Winter,Old-Single Grate,60,20,20,97,1.01325,125,14.67,0.7335,Tagari ,Flower,Fresh Part wash and used immediately
2024-11-21 00:00:00,Winter,Old-Single Grate,60,30,20,97,1.01325,165,22,0.7333333333333333,Tagari ,Flower,Fresh Part wash and used immediately
2024-11-22 00:00:00,Winter,Old-Single Grate,61,10,17,96,1.01325,70,7.333333333333333,0.7333333333333333,Tagari ,Flower,Fresh Part wash and used after 24 hours
2024-11-22 00:00:00,Winter,Old-Single Grate,61,20,17,96,1.01325,95,14.67,0.7335,Tagari ,Flower,Fresh Part wash and used after 24 hours
2024-11-22 00:00:00,Winter,Old-Single Grate,61,30,17,96,1.01325,135,22,0.7333333333333333,Tagari ,Flower,Fresh Part wash and used after 24 hours
2024-11-22 00:00:00,Winter,Old-Single Grate,62,10,17,96,1.01325,80,8.333333333333334,0.7666666666666667,Tagari ,Flower,Fresh Part wash and used after 24 hours
2024-11-22 00:00:00,Winter,Old-Single Grate,62,20,17,96,1.01325,110,16.67,0.8,Tagari ,Flower,Fresh Part wash and used after 24 hours
2024-11-22 00:00:00,Winter,Old-Single Grate,62,30,17,96,1.01325,135,25,0.7,Tagari ,Flower,Fresh Part wash and used after 24 hours
2024-11-22 00:00:00,Winter,Old-Single Grate,63,10,17,96,1.01325,90,7.666666666666667,0.7666666666666667,Tagari ,Flower,Fresh Part wash and used after 24 hours
2024-11-22 00:00:00,Winter,Old-Single Grate,63,20,17,96,1.01325,125,15.33,0.7665,Tagari ,Flower,Fresh Part wash and used after 24 hours
2024-11-22 00:00:00,Winter,Old-Single Grate,63,30,17,96,1.01325,135,23,0.7666666666666667,Tagari ,Flower,Fresh Part wash and used after 24 hours
